Date,Account_ID,Customer_Segment,Industry,Subscription_Status,Monthly_Recurring_Revenue,Expansion_Revenue,Support_Tickets_Last_30d,Feature_Adoption_Score
2024-06-01,ACC00003,Enterprise,Finance,Active,18890.33,4488.23,7,80.6
2024-06-01,ACC00004,Mid-Market,Finance,Active,6375.18,1752.16,4,85.8
2024-06-01,ACC00005,SMB,Tech,Active,1645.61,386.43,2,72.5
2024-06-01,ACC00006,SMB,Healthcare,Churned,1596.69,0.0,2,49.4
2024-06-01,ACC00007,Enterprise,Retail,Active,18937.05,3557.49,6,86.9
2024-06-01,ACC00008,SMB,Finance,Active,798.09,223.59,1,95.2
2024-06-01,ACC00009,Mid-Market,Healthcare,Active,4024.87,838.57,5,68.1
2024-06-01,ACC00010,Mid-Market,Retail,Active,5170.82,1423.71,9,91.3
2024-06-01,ACC00011,SMB,Retail,Active,752.12,73.79,5,74.0
2024-06-01,ACC00012,Mid-Market,Healthcare,Active,3570.73,911.85,6,73.1
2024-06-01,ACC00013,Enterprise,Healthcare,Active,11350.78,1961.59,1,79.0
2024-06-01,ACC00014,SMB,Retail,Churned,2519.83,0.0,0,57.7
2024-06-01,ACC00015,SMB,Healthcare,Active,2882.73,313.69,4,83.9
2024-06-01,ACC00016,Mid-Market,Retail,Active,8437.62,1142.87,8,99.8
2024-06-01,ACC00017,SMB,Retail,Active,534.72,100.83,4,96.9
2024-06-01,ACC00018,Mid-Market,Tech,Active,5728.27,331.15,2,88.1
2024-06-01,ACC00019,SMB,Finance,Active,644.94,76.44,3,60.5
2024-06-01,ACC00020,SMB,Healthcare,Churned,1772.46,0.0,3,44.6
2024-06-01,ACC00021,Enterprise,Tech,Active,17205.27,1565.4,0,86.5
2024-06-01,ACC00022,SMB,Finance,Active,2995.69,505.54,8,94.4
2024-06-01,ACC00023,Enterprise,Healthcare,Active,24856.45,6820.27,0,81.4
2024-06-01,ACC00024,SMB,Retail,Active,2125.1,225.15,9,81.4
2024-06-01,ACC00025,SMB,Healthcare,Active,2602.49,704.71,1,82.7
2024-06-01,ACC00026,Mid-Market,Tech,Active,3797.69,65.42,1,88.9
2024-06-01,ACC00027,Mid-Market,Finance,Active,6598.43,977.7,2,82.8
2024-06-01,ACC00028,SMB,Healthcare,Active,1621.36,126.67,9,83.2
2024-06-01,ACC00029,SMB,Retail,Active,1008.63,232.28,2,78.4
2024-06-01,ACC00030,SMB,Healthcare,Active,1297.94,197.13,6,71.4
2024-06-01,ACC00031,Mid-Market,Retail,Active,6451.54,1575.6,2,89.7
2024-06-01,ACC00032,Mid-Market,Retail,Active,5407.32,1368.71,4,97.0
2024-06-01,ACC00033,SMB,Healthcare,Active,1746.1,509.41,9,84.3
2024-06-01,ACC00034,Mid-Market,Healthcare,Active,9220.94,2115.98,4,71.0
2024-06-01,ACC00035,Mid-Market,Retail,Active,8834.99,215.38,6,70.3
2024-06-01,ACC00036,Mid-Market,Finance,Active,4039.31,814.39,4,99.3
2024-06-01,ACC00037,SMB,Healthcare,Active,1168.38,219.55,7,91.7
2024-06-01,ACC00038,Enterprise,Retail,Active,10296.74,1437.94,6,85.8
2024-06-01,ACC00039,SMB,Tech,Active,1868.75,527.34,4,69.6
2024-06-01,ACC00040,SMB,Healthcare,Churned,2516.21,0.0,7,30.6
2024-06-01,ACC00041,SMB,Healthcare,Active,2048.03,220.11,3,83.2
2024-06-01,ACC00042,Mid-Market,Retail,Active,8312.83,1132.34,3,62.8
2024-06-01,ACC00043,Mid-Market,Healthcare,Active,9476.08,1282.29,9,95.7
2024-06-01,ACC00044,SMB,Retail,Active,1883.32,526.56,3,88.3
2024-06-01,ACC00045,Mid-Market,Healthcare,Paused,3237.2,0.0,6,85.9
2024-06-01,ACC00046,Mid-Market,Healthcare,Active,4440.53,271.84,4,99.4
2024-06-01,ACC00047,SMB,Finance,Active,1838.01,107.46,7,70.8
2024-06-01,ACC00048,Mid-Market,Retail,Active,4494.9,858.61,9,81.7
2024-06-01,ACC00049,SMB,Retail,Active,2693.92,795.7,3,76.3
2024-06-01,ACC00050,SMB,Finance,Active,839.09,220.39,3,73.0
2024-06-02,ACC00001,Mid-Market,Retail,Active,3659.02,1061.11,5,64.2
2024-06-02,ACC00002,Mid-Market,Tech,Active,3450.11,530.33,6,99.7
2024-06-02,ACC00003,Mid-Market,Tech,Active,4272.2,762.3,5,91.0
2024-06-02,ACC00004,Mid-Market,Healthcare,Active,9041.55,1823.2,8,71.4
2024-06-02,ACC00005,Enterprise,Finance,Active,21628.81,907.95,4,78.0
2024-06-02,ACC00006,Mid-Market,Tech,Churned,9159.88,0.0,2,58.6
2024-06-02,ACC00007,SMB,Tech,Active,1575.42,117.94,1,91.6
2024-06-02,ACC00008,Mid-Market,Retail,Paused,6232.68,0.0,4,85.3
2024-06-02,ACC00009,SMB,Healthcare,Active,2206.91,221.15,3,70.9
2024-06-02,ACC00010,SMB,Tech,Active,1508.02,390.41,8,95.3
2024-06-02,ACC00011,SMB,Healthcare,Active,2104.79,556.25,9,86.8
2024-06-02,ACC00012,SMB,Tech,Active,2118.79,255.33,0,74.1
2024-06-02,ACC00013,SMB,Tech,Active,1662.91,399.54,4,62.7
2024-06-02,ACC00014,Mid-Market,Tech,Active,6180.41,498.52,9,84.0
2024-06-02,ACC00015,SMB,Tech,Active,920.87,76.66,6,68.0
2024-06-02,ACC00016,Mid-Market,Tech,Active,3757.28,1059.67,6,77.0
2024-06-02,ACC00017,SMB,Finance,Active,1411.73,42.62,5,79.5
2024-06-02,ACC00018,Enterprise,Retail,Active,17501.33,4389.58,6,77.4
2024-06-02,ACC00019,Enterprise,Tech,Active,24023.65,2515.65,7,73.9
2024-06-02,ACC00020,Mid-Market,Retail,Active,3352.03,716.73,1,67.0
2024-06-02,ACC00021,Enterprise,Healthcare,Active,23872.51,4211.64,6,85.0
2024-06-02,ACC00022,SMB,Finance,Active,2656.83,180.61,1,85.8
2024-06-02,ACC00023,Enterprise,Tech,Active,14678.29,1634.75,2,82.3
2024-06-02,ACC00024,SMB,Healthcare,Active,2406.5,32.37,6,79.5
2024-06-02,ACC00025,SMB,Retail,Active,1826.98,430.61,7,72.6
2024-06-02,ACC00026,Enterprise,Finance,Active,13632.05,1392.92,7,84.0
2024-06-02,ACC00027,SMB,Tech,Active,2141.82,620.88,8,87.2
2024-06-02,ACC00028,SMB,Healthcare,Active,2322.19,169.24,7,61.6
2024-06-02,ACC00029,Mid-Market,Healthcare,Active,8972.55,1844.91,8,71.7
2024-06-02,ACC00030,SMB,Finance,Paused,577.07,0.0,2,89.4
2024-06-02,ACC00031,SMB,Retail,Churned,1972.08,0.0,9,39.4
2024-06-02,ACC00032,SMB,Finance,Active,581.66,119.53,1,80.6
2024-06-02,ACC00033,Mid-Market,Retail,Active,7746.16,1959.32,1,84.9
2024-06-02,ACC00034,SMB,Finance,Paused,2369.88,0.0,0,75.5
2024-06-02,ACC00035,SMB,Retail,Active,837.7,38.66,6,94.3
2024-06-02,ACC00036,Enterprise,Healthcare,Churned,12279.42,0.0,0,59.4
2024-06-02,ACC00037,Enterprise,Finance,Active,20787.58,460.99,1,77.2
2024-06-02,ACC00038,SMB,Healthcare,Active,1582.03,36.35,6,89.3
2024-06-02,ACC00039,SMB,Retail,Active,2094.79,486.78,0,66.4
2024-06-02,ACC00040,SMB,Healthcare,Active,2657.71,239.05,4,60.2
2024-06-02,ACC00041,SMB,Retail,Churned,2901.8,0.0,9,36.1
2024-06-02,ACC00042,Mid-Market,Retail,Churned,3611.86,0.0,4,53.9
2024-06-02,ACC00043,SMB,Tech,Paused,2790.32,0.0,7,62.7
2024-06-02,ACC00044,SMB,Healthcare,Active,1617.3,477.19,6,74.9
2024-06-02,ACC00045,Enterprise,Retail,Active,16202.75,4753.06,0,64.9
2024-06-02,ACC00046,SMB,Healthcare,Active,2712.88,778.75,2,73.0
2024-06-02,ACC00047,Enterprise,Healthcare,Active,14794.64,2754.32,3,92.8
2024-06-02,ACC00048,Mid-Market,Healthcare,Active,7655.29,1770.25,3,87.8
2024-06-02,ACC00049,SMB,Retail,Active,1780.07,112.55,8,88.9
2024-06-02,ACC00050,SMB,Tech,Active,1565.06,282.11,2,62.9
2024-06-03,ACC00001,SMB,Tech,Active,1282.49,96.44,8,73.9
2024-06-03,ACC00002,SMB,Finance,Churned,982.83,0.0,5,20.9
2024-06-03,ACC00003,SMB,Healthcare,Active,1536.81,344.28,2,85.7
2024-06-03,ACC00004,Mid-Market,Retail,Active,6872.65,857.81,1,92.1
2024-06-03,ACC00005,Enterprise,Tech,Active,15321.44,896.0,9,96.7
2024-06-03,ACC00006,SMB,Tech,Active,1820.28,498.09,6,79.2
2024-06-03,ACC00007,Mid-Market,Tech,Active,8748.21,612.87,5,83.4
2024-06-03,ACC00008,SMB,Tech,Active,2252.23,544.43,7,68.4
2024-06-03,ACC00009,SMB,Retail,Active,758.77,221.96,2,77.2
2024-06-03,ACC00010,Mid-Market,Retail,Active,9668.37,2749.34,0,84.9
2024-06-03,ACC00011,SMB,Healthcare,Active,2864.74,394.89,8,88.9
2024-06-03,ACC00012,Mid-Market,Healthcare,Active,9603.5,2646.17,9,87.5
2024-06-03,ACC00013,SMB,Healthcare,Active,1149.07,177.79,2,85.8
2024-06-03,ACC00014,SMB,Healthcare,Active,1431.19,8.36,5,86.9
2024-06-03,ACC00015,Enterprise,Retail,Active,16559.41,2272.41,3,93.2
2024-06-03,ACC00016,SMB,Finance,Active,2175.74,323.99,7,95.6
2024-06-03,ACC00017,Mid-Market,Healthcare,Active,9190.41,882.93,2,85.2
2024-06-03,ACC00018,Enterprise,Healthcare,Active,20745.81,867.68,8,60.0
2024-06-03,ACC00019,Mid-Market,Finance,Active,7659.55,2135.42,7,77.0
2024-06-03,ACC00020,SMB,Healthcare,Paused,1727.16,0.0,9,87.7
2024-06-03,ACC00021,Mid-Market,Retail,Active,4371.23,900.19,4,96.0
2024-06-03,ACC00022,Mid-Market,Healthcare,Active,9277.93,1276.41,5,61.8
2024-06-03,ACC00023,Mid-Market,Retail,Active,4524.13,653.81,5,61.3
2024-06-03,ACC00024,Enterprise,Healthcare,Active,12250.4,633.74,6,87.5
2024-06-03,ACC00025,Enterprise,Retail,Active,11057.81,2891.07,6,76.2
2024-06-03,ACC00026,SMB,Finance,Active,2509.3,643.45,6,69.3
2024-06-03,ACC00027,SMB,Healthcare,Active,1220.15,105.41,8,97.3
2024-06-03,ACC00028,Enterprise,Retail,Active,13133.56,225.86,4,66.8
2024-06-03,ACC00029,Mid-Market,Retail,Active,7914.39,103.1,7,73.9
2024-06-03,ACC00030,SMB,Retail,Active,2211.1,194.16,3,98.9
2024-06-03,ACC00031,SMB,Healthcare,Churned,1410.04,0.0,4,24.3
2024-06-03,ACC00032,SMB,Healthcare,Active,1987.88,116.43,0,96.9
2024-06-03,ACC00033,SMB,Retail,Active,2161.29,472.63,9,92.9
2024-06-03,ACC00034,Enterprise,Retail,Active,13986.38,1276.84,8,86.6
2024-06-03,ACC00035,Mid-Market,Tech,Active,7898.26,433.77,7,77.8
2024-06-03,ACC00036,Mid-Market,Healthcare,Active,7349.27,223.09,4,76.0
2024-06-03,ACC00037,SMB,Healthcare,Active,561.41,158.72,0,84.3
2024-06-03,ACC00038,Mid-Market,Retail,Active,6722.54,29.53,0,95.3
2024-06-03,ACC00039,Mid-Market,Retail,Active,7098.51,1572.85,5,81.9
2024-06-03,ACC00040,SMB,Healthcare,Active,1571.65,17.56,8,79.1
2024-06-03,ACC00041,Enterprise,Healthcare,Active,14167.09,1905.82,5,65.8
2024-06-03,ACC00042,SMB,Tech,Active,2317.37,22.75,9,91.8
2024-06-03,ACC00043,SMB,Finance,Active,1643.01,11.49,9,89.5
2024-06-03,ACC00044,SMB,Tech,Active,728.56,61.74,0,75.8
2024-06-03,ACC00045,Mid-Market,Tech,Active,4958.99,667.66,7,73.7
2024-06-03,ACC00046,SMB,Finance,Active,1579.55,4.31,6,73.9
2024-06-03,ACC00047,SMB,Healthcare,Active,2897.42,95.71,1,70.4
2024-06-03,ACC00048,SMB,Retail,Active,2165.27,240.78,6,90.5
2024-06-03,ACC00049,Mid-Market,Finance,Active,5536.63,1374.84,0,66.7
2024-06-03,ACC00050,Mid-Market,Retail,Active,5747.59,1127.01,8,99.0
2024-06-04,ACC00001,Mid-Market,Finance,Active,9765.18,263.03,4,81.3
2024-06-04,ACC00002,SMB,Retail,Active,2800.08,673.15,0,93.7
2024-06-04,ACC00003,Mid-Market,Retail,Churned,8985.13,0.0,3,53.6
2024-06-04,ACC00004,SMB,Tech,Active,2013.14,307.83,4,81.8
2024-06-04,ACC00005,SMB,Tech,Paused,2480.89,0.0,3,87.4
2024-06-04,ACC00006,SMB,Tech,Active,2363.91,565.59,8,89.4
2024-06-04,ACC00007,SMB,Healthcare,Active,662.22,145.97,9,87.0
2024-06-04,ACC00008,Mid-Market,Tech,Active,8341.46,40.9,4,95.6
2024-06-04,ACC00009,SMB,Finance,Active,1506.11,158.62,2,67.9
2024-06-04,ACC00010,SMB,Healthcare,Active,1854.72,471.67,7,88.0
2024-06-04,ACC00011,SMB,Tech,Active,814.8,192.26,8,97.2
2024-06-04,ACC00012,SMB,Finance,Active,2389.37,37.25,6,69.0
2024-06-04,ACC00013,Mid-Market,Retail,Active,6105.2,1108.35,9,89.8
2024-06-04,ACC00014,SMB,Tech,Active,898.23,21.35,0,94.8
2024-06-04,ACC00015,SMB,Tech,Active,1620.13,472.95,0,90.4
2024-06-04,ACC00016,Mid-Market,Healthcare,Active,9308.11,871.23,7,92.4
2024-06-04,ACC00017,SMB,Finance,Active,2924.34,92.35,8,67.7
2024-06-04,ACC00018,Mid-Market,Retail,Active,7939.43,1956.64,2,85.6
2024-06-04,ACC00019,Mid-Market,Finance,Active,9132.05,2298.24,3,63.1
2024-06-04,ACC00020,SMB,Retail,Active,2570.74,135.09,6,83.1
2024-06-04,ACC00021,Enterprise,Tech,Active,21427.19,5949.55,7,79.4
2024-06-04,ACC00022,Mid-Market,Healthcare,Active,9401.7,2629.69,9,71.9
2024-06-04,ACC00023,Mid-Market,Finance,Active,8556.44,834.17,8,76.1
2024-06-04,ACC00024,SMB,Retail,Active,1540.57,425.45,9,84.9
2024-06-04,ACC00025,SMB,Retail,Paused,2168.16,0.0,5,84.1
2024-06-04,ACC00026,Mid-Market,Retail,Active,6347.7,1235.31,4,72.9
2024-06-04,ACC00027,SMB,Tech,Active,2267.66,592.77,7,87.3
2024-06-04,ACC00028,SMB,Healthcare,Active,631.41,75.47,7,79.8
2024-06-04,ACC00029,Mid-Market,Retail,Active,6776.51,50.43,1,64.9
2024-06-04,ACC00030,Enterprise,Retail,Paused,19769.55,0.0,9,63.7
2024-06-04,ACC00031,SMB,Healthcare,Paused,960.41,0.0,0,85.2
2024-06-04,ACC00032,SMB,Finance,Active,1632.07,150.48,9,82.4
2024-06-04,ACC00033,Enterprise,Healthcare,Active,23695.78,4599.27,7,83.0
2024-06-04,ACC00034,SMB,Retail,Active,2950.74,742.6,2,64.2
2024-06-04,ACC00035,Mid-Market,Finance,Active,8157.33,316.84,4,88.3
2024-06-04,ACC00036,Mid-Market,Tech,Active,5268.01,908.1,0,96.3
2024-06-04,ACC00037,Mid-Market,Healthcare,Active,3740.93,121.18,0,64.5
2024-06-04,ACC00038,SMB,Retail,Active,2795.01,736.74,7,91.2
2024-06-04,ACC00039,SMB,Healthcare,Active,835.63,75.29,7,99.9
2024-06-04,ACC00040,Enterprise,Retail,Paused,13006.41,0.0,5,79.7
2024-06-04,ACC00041,Mid-Market,Healthcare,Active,6752.41,1865.72,4,71.1
2024-06-04,ACC00042,Enterprise,Finance,Active,11586.9,2488.53,6,92.3
2024-06-04,ACC00043,Mid-Market,Tech,Active,9944.81,29.78,2,60.0
2024-06-04,ACC00044,Mid-Market,Healthcare,Active,3867.94,984.61,8,78.0
2024-06-04,ACC00045,SMB,Finance,Active,1669.08,397.04,4,75.1
2024-06-04,ACC00046,SMB,Tech,Active,535.45,139.59,8,66.6
2024-06-04,ACC00047,Mid-Market,Tech,Active,8349.97,737.74,4,71.2
2024-06-04,ACC00048,SMB,Tech,Active,1972.64,123.1,0,98.9
2024-06-04,ACC00049,SMB,Healthcare,Active,2756.39,421.74,4,65.8
2024-06-04,ACC00050,SMB,Retail,Active,2135.88,440.15,1,85.0
2024-06-05,ACC00001,SMB,Retail,Active,1332.92,31.55,9,98.1
2024-06-05,ACC00002,Enterprise,Healthcare,Active,18492.58,4061.62,4,69.5
2024-06-05,ACC00003,Enterprise,Healthcare,Active,17327.39,998.69,8,79.7
2024-06-05,ACC00004,SMB,Retail,Active,2758.25,153.6,4,84.0
2024-06-05,ACC00005,SMB,Retail,Churned,1430.03,0.0,9,56.6
2024-06-05,ACC00006,Mid-Market,Healthcare,Active,4061.07,703.39,7,79.5
2024-06-05,ACC00007,SMB,Retail,Churned,1222.87,0.0,8,56.9
2024-06-05,ACC00008,SMB,Tech,Active,2513.69,121.89,0,95.6
2024-06-05,ACC00009,Mid-Market,Retail,Active,6672.83,1693.95,2,96.8
2024-06-05,ACC00010,SMB,Healthcare,Active,825.33,154.73,0,63.2
2024-06-05,ACC00011,Mid-Market,Tech,Active,5961.44,1535.06,1,98.9
2024-06-05,ACC00012,Mid-Market,Tech,Active,9448.84,2815.97,1,70.2
2024-06-05,ACC00013,SMB,Tech,Active,2771.56,305.39,0,72.1
2024-06-05,ACC00014,SMB,Tech,Active,1189.76,325.61,2,63.6
2024-06-05,ACC00015,Mid-Market,Tech,Active,4929.23,320.8,3,74.5
2024-06-05,ACC00016,SMB,Finance,Active,2976.65,839.42,3,77.6
2024-06-05,ACC00017,Enterprise,Retail,Active,12316.18,443.34,7,71.9
2024-06-05,ACC00018,SMB,Healthcare,Active,2756.96,68.99,2,67.6
2024-06-05,ACC00019,SMB,Retail,Churned,2595.06,0.0,5,55.9
2024-06-05,ACC00020,Enterprise,Retail,Active,21720.15,547.75,6,71.4
2024-06-05,ACC00021,Enterprise,Finance,Active,23031.24,1997.24,5,67.1
2024-06-05,ACC00022,Mid-Market,Finance,Active,8747.72,1867.71,1,68.4
2024-06-05,ACC00023,Mid-Market,Tech,Churned,5217.73,0.0,8,30.3
2024-06-05,ACC00024,Mid-Market,Healthcare,Churned,5867.44,0.0,4,50.5
2024-06-05,ACC00025,SMB,Finance,Active,2407.73,36.46,6,84.9
2024-06-05,ACC00026,SMB,Tech,Active,2352.03,331.12,2,80.6
2024-06-05,ACC00027,Enterprise,Healthcare,Active,22485.12,958.55,3,75.8
2024-06-05,ACC00028,Enterprise,Healthcare,Paused,10420.5,0.0,5,76.1
2024-06-05,ACC00029,SMB,Tech,Active,1097.68,64.46,2,87.5
2024-06-05,ACC00030,Enterprise,Finance,Active,19651.24,5365.94,8,91.8
2024-06-05,ACC00031,SMB,Tech,Active,1727.7,496.61,7,91.7
2024-06-05,ACC00032,Mid-Market,Tech,Active,4836.04,76.66,9,96.5
2024-06-05,ACC00033,SMB,Tech,Active,1269.31,52.86,0,71.5
2024-06-05,ACC00034,SMB,Retail,Active,2084.39,184.18,8,88.8
2024-06-05,ACC00035,Enterprise,Retail,Active,14221.45,1074.7,0,88.2
2024-06-05,ACC00036,SMB,Retail,Active,796.16,120.85,3,89.2
2024-06-05,ACC00037,SMB,Retail,Active,2800.51,327.67,8,69.9
2024-06-05,ACC00038,SMB,Finance,Churned,2982.67,0.0,5,34.8
2024-06-05,ACC00039,SMB,Healthcare,Active,2966.71,57.67,0,96.0
2024-06-05,ACC00040,SMB,Healthcare,Active,721.28,129.38,7,80.9
2024-06-05,ACC00041,Mid-Market,Retail,Active,3162.43,754.67,9,97.9
2024-06-05,ACC00042,SMB,Retail,Active,1346.08,72.88,3,78.1
2024-06-05,ACC00043,Mid-Market,Retail,Active,9021.64,1854.09,1,82.1
2024-06-05,ACC00044,SMB,Retail,Active,2308.21,352.49,9,74.6
2024-06-05,ACC00045,Mid-Market,Healthcare,Active,6820.78,50.77,4,88.4
2024-06-05,ACC00046,Mid-Market,Retail,Active,9007.22,2356.57,1,82.2
2024-06-05,ACC00047,SMB,Healthcare,Active,2904.09,404.05,3,96.2
2024-06-05,ACC00048,Mid-Market,Retail,Active,9275.87,653.39,5,93.7
2024-06-05,ACC00049,Mid-Market,Tech,Active,3730.37,122.04,7,74.2
2024-06-05,ACC00050,Mid-Market,Tech,Active,9173.68,1077.57,8,82.8
2024-06-06,ACC00001,SMB,Finance,Active,1346.24,188.35,1,61.0
2024-06-06,ACC00002,SMB,Healthcare,Active,1268.03,174.76,2,99.5
2024-06-06,ACC00003,Enterprise,Retail,Active,20489.88,2834.37,2,80.6
2024-06-06,ACC00004,SMB,Finance,Active,529.2,44.16,0,92.3
2024-06-06,ACC00005,SMB,Tech,Active,2265.29,170.46,8,88.3
2024-06-06,ACC00006,Mid-Market,Tech,Churned,7115.22,0.0,6,39.2
2024-06-06,ACC00007,Mid-Market,Retail,Active,9870.3,1017.81,2,70.1
2024-06-06,ACC00008,Mid-Market,Tech,Active,5661.83,1070.15,5,65.3
2024-06-06,ACC00009,SMB,Tech,Active,891.46,17.54,3,68.8
2024-06-06,ACC00010,Mid-Market,Finance,Active,7923.33,2283.64,5,90.5
2024-06-06,ACC00011,SMB,Tech,Churned,1895.41,0.0,6,46.2
2024-06-06,ACC00012,SMB,Retail,Active,2699.29,728.8,6,83.5
2024-06-06,ACC00013,Mid-Market,Tech,Active,9529.12,348.49,1,76.7
2024-06-06,ACC00014,SMB,Retail,Active,1559.01,431.58,6,80.5
2024-06-06,ACC00015,Mid-Market,Finance,Active,8976.22,956.85,9,92.2
2024-06-06,ACC00016,Enterprise,Healthcare,Active,16910.42,2363.39,2,82.4
2024-06-06,ACC00017,SMB,Finance,Churned,2062.29,0.0,5,43.8
2024-06-06,ACC00018,SMB,Finance,Active,1885.53,336.84,7,79.1
2024-06-06,ACC00019,SMB,Healthcare,Active,2789.61,800.01,1,71.0
2024-06-06,ACC00020,Enterprise,Retail,Active,24066.19,7168.6,7,92.7
2024-06-06,ACC00021,SMB,Tech,Paused,2902.43,0.0,6,63.0
2024-06-06,ACC00022,Mid-Market,Retail,Active,7202.52,1006.72,0,79.9
2024-06-06,ACC00023,Enterprise,Finance,Churned,12678.93,0.0,2,51.4
2024-06-06,ACC00024,Mid-Market,Healthcare,Active,9875.25,2276.06,7,97.3
2024-06-06,ACC00025,Mid-Market,Retail,Active,8312.73,782.68,0,96.1
2024-06-06,ACC00026,Enterprise,Finance,Active,22303.41,1230.18,8,95.5
2024-06-06,ACC00027,SMB,Healthcare,Active,1105.29,53.61,0,78.1
2024-06-06,ACC00028,Enterprise,Finance,Active,20653.49,5109.57,7,73.5
2024-06-06,ACC00029,SMB,Finance,Active,2133.93,543.53,6,84.4
2024-06-06,ACC00030,Mid-Market,Finance,Active,4892.23,767.02,7,95.1
2024-06-06,ACC00031,SMB,Retail,Active,2504.64,723.41,5,88.5
2024-06-06,ACC00032,SMB,Tech,Active,518.8,25.0,6,78.2
2024-06-06,ACC00033,SMB,Tech,Active,2880.12,861.52,2,79.6
2024-06-06,ACC00034,SMB,Finance,Active,2116.93,514.32,5,93.4
2024-06-06,ACC00035,Mid-Market,Finance,Active,3354.08,330.55,0,67.1
2024-06-06,ACC00036,Enterprise,Tech,Active,10703.24,480.19,0,78.2
2024-06-06,ACC00037,Enterprise,Tech,Active,10060.53,50.6,6,60.6
2024-06-06,ACC00038,Mid-Market,Healthcare,Active,3824.71,747.41,2,96.6
2024-06-06,ACC00039,Mid-Market,Healthcare,Active,4137.33,995.87,6,70.4
2024-06-06,ACC00040,Enterprise,Retail,Active,13880.82,1792.03,8,73.8
2024-06-06,ACC00041,SMB,Healthcare,Active,538.5,92.21,8,84.1
2024-06-06,ACC00042,Mid-Market,Healthcare,Active,3337.0,333.5,6,63.7
2024-06-06,ACC00043,SMB,Tech,Active,1456.74,52.41,5,94.8
2024-06-06,ACC00044,SMB,Retail,Active,1963.24,211.15,9,77.5
2024-06-06,ACC00045,Mid-Market,Finance,Active,9565.8,2166.0,2,100.0
2024-06-06,ACC00046,SMB,Finance,Active,1419.35,46.98,0,61.0
2024-06-06,ACC00047,SMB,Finance,Active,737.12,133.53,9,69.7
2024-06-06,ACC00048,Mid-Market,Retail,Paused,5555.17,0.0,6,93.5
2024-06-06,ACC00049,SMB,Retail,Active,679.67,47.03,4,62.7
2024-06-06,ACC00050,SMB,Healthcare,Active,1945.67,531.76,7,83.9
2024-06-07,ACC00001,Mid-Market,Retail,Active,9328.09,1298.35,8,90.6
2024-06-07,ACC00002,SMB,Finance,Active,1999.59,490.53,5,90.8
2024-06-07,ACC00003,Mid-Market,Healthcare,Active,6413.54,1297.18,2,60.1
2024-06-07,ACC00004,SMB,Tech,Active,2682.5,212.99,5,78.9
2024-06-07,ACC00005,SMB,Tech,Active,2887.88,484.42,4,99.1
2024-06-07,ACC00006,Mid-Market,Retail,Active,6790.23,1301.98,1,72.8
2024-06-07,ACC00007,SMB,Finance,Active,1000.17,59.02,2,80.1
2024-06-07,ACC00008,SMB,Retail,Active,1729.46,56.72,1,98.1
2024-06-07,ACC00009,Mid-Market,Healthcare,Active,4494.77,945.31,5,95.9
2024-06-07,ACC00010,Mid-Market,Finance,Active,8438.8,1517.94,5,63.5
2024-06-07,ACC00011,SMB,Tech,Active,1861.98,356.39,4,72.5
2024-06-07,ACC00012,SMB,Tech,Active,772.64,169.6,9,62.5
2024-06-07,ACC00013,Enterprise,Retail,Active,24923.8,2408.47,5,99.2
2024-06-07,ACC00014,SMB,Tech,Active,1846.84,13.73,1,75.6
2024-06-07,ACC00015,SMB,Healthcare,Active,1008.86,41.03,2,69.8
2024-06-07,ACC00016,Mid-Market,Healthcare,Paused,3258.17,0.0,9,65.8
2024-06-07,ACC00017,Mid-Market,Retail,Active,8986.64,1312.11,3,80.1
2024-06-07,ACC00018,SMB,Healthcare,Active,1922.76,318.07,3,97.4
2024-06-07,ACC00019,SMB,Finance,Active,2985.95,69.38,8,84.0
2024-06-07,ACC00020,Mid-Market,Healthcare,Active,7144.79,1021.12,4,64.7
2024-06-07,ACC00021,Mid-Market,Retail,Active,6968.06,1899.9,2,63.4
2024-06-07,ACC00022,Mid-Market,Retail,Paused,6697.29,0.0,4,77.5
2024-06-07,ACC00023,SMB,Finance,Active,2631.14,370.31,2,76.0
2024-06-07,ACC00024,Enterprise,Tech,Active,13803.08,2502.43,6,98.5
2024-06-07,ACC00025,Mid-Market,Healthcare,Churned,8642.62,0.0,2,48.0
2024-06-07,ACC00026,Mid-Market,Finance,Active,8651.42,2178.41,9,69.5
2024-06-07,ACC00027,Mid-Market,Healthcare,Active,3241.92,803.83,4,74.1
2024-06-07,ACC00028,Enterprise,Tech,Active,20344.73,1895.54,0,92.8
2024-06-07,ACC00029,SMB,Tech,Churned,617.6,0.0,4,59.6
2024-06-07,ACC00030,Mid-Market,Retail,Active,9081.08,672.92,6,77.2
2024-06-07,ACC00031,SMB,Tech,Active,685.95,94.58,9,95.2
2024-06-07,ACC00032,Enterprise,Retail,Active,24237.14,2898.75,7,69.4
2024-06-07,ACC00033,SMB,Retail,Active,1831.02,539.8,4,83.9
2024-06-07,ACC00034,SMB,Healthcare,Active,2553.15,192.98,5,85.6
2024-06-07,ACC00035,SMB,Retail,Active,1093.88,213.41,8,66.5
2024-06-07,ACC00036,SMB,Healthcare,Churned,2391.19,0.0,3,23.3
2024-06-07,ACC00037,SMB,Finance,Active,1466.93,433.75,4,96.8
2024-06-07,ACC00038,Enterprise,Retail,Active,18950.82,1665.24,2,85.9
2024-06-07,ACC00039,Mid-Market,Finance,Active,3571.42,207.59,6,67.0
2024-06-07,ACC00040,Enterprise,Retail,Active,16767.43,4.61,2,97.4
